model_id,variant_id,question_id,family,condition,sentence_index,raw_score,normalized_ai_risk
gemini-3.1-pro-preview,minimal,x24_movie_recommendation,recommendation_post,live,7,8,8
gemini-3.1-pro-preview,minimal,x24_movie_recommendation,recommendation_post,post,0,12,12
gemini-3.1-pro-preview,minimal,x24_movie_recommendation,recommendation_post,post,1,45,45
gemini-3.1-pro-preview,minimal,x24_movie_recommendation,recommendation_post,post,2,18,18
gemini-3.1-pro-preview,minimal,x24_movie_recommendation,recommendation_post,post,3,35,35
gemini-3.1-pro-preview,minimal,x24_movie_recommendation,recommendation_post,post,4,40,40
gemini-3.1-pro-preview,minimal,x24_movie_recommendation,recommendation_post,post,5,15,15
gemini-3.1-pro-preview,minimal,x24_movie_recommendation,recommendation_post,post,6,88,88
gemini-3.1-pro-preview,minimal,x24_movie_recommendation,recommendation_post,post,7,60,60
gemini-3.1-pro-preview,original,x01_friend_cancel,informal_message,live,0,5,5
gemini-3.1-pro-preview,original,x01_friend_cancel,informal_message,live,1,10,10
gemini-3.1-pro-preview,original,x01_friend_cancel,informal_message,live,2,15,15
gemini-3.1-pro-preview,original,x01_friend_cancel,informal_message,live,3,5,5
gemini-3.1-pro-preview,original,x01_friend_cancel,informal_message,live,4,10,10
gemini-3.1-pro-preview,original,x01_friend_cancel,informal_message,live,5,5,5
gemini-3.1-pro-preview,original,x01_friend_cancel,informal_message,live,6,10,10
gemini-3.1-pro-preview,original,x01_friend_cancel,informal_message,post,0,10,10
gemini-3.1-pro-preview,original,x01_friend_cancel,informal_message,post,1,15,15
gemini-3.1-pro-preview,original,x01_friend_cancel,informal_message,post,2,12,12
gemini-3.1-pro-preview,original,x01_friend_cancel,informal_message,post,3,5,5
gemini-3.1-pro-preview,original,x01_friend_cancel,informal_message,post,4,8,8
gemini-3.1-pro-preview,original,x01_friend_cancel,informal_message,post,5,10,10
gemini-3.1-pro-preview,original,x01_friend_cancel,informal_message,post,6,5,5
gemini-3.1-pro-preview,original,x02_team_delay,workplace_message,live,0,5,5
gemini-3.1-pro-preview,original,x02_team_delay,workplace_message,live,1,15,15
gemini-3.1-pro-preview,original,x02_team_delay,workplace_message,live,2,10,10
gemini-3.1-pro-preview,original,x02_team_delay,workplace_message,live,3,15,15
gemini-3.1-pro-preview,original,x02_team_delay,workplace_message,live,4,5,5
gemini-3.1-pro-preview,original,x02_team_delay,workplace_message,live,5,10,10
gemini-3.1-pro-preview,original,x02_team_delay,workplace_message,live,6,5,5
gemini-3.1-pro-preview,original,x02_team_delay,workplace_message,post,0,5,5
gemini-3.1-pro-preview,original,x02_team_delay,workplace_message,post,1,15,15
gemini-3.1-pro-preview,original,x02_team_delay,workplace_message,post,2,10,10
gemini-3.1-pro-preview,original,x02_team_delay,workplace_message,post,3,10,10
gemini-3.1-pro-preview,original,x02_team_delay,workplace_message,post,4,25,25
gemini-3.1-pro-preview,original,x02_team_delay,workplace_message,post,5,15,15
gemini-3.1-pro-preview,original,x02_team_delay,workplace_message,post,6,5,5
gemini-3.1-pro-preview,original,x03_landlord_update,practical_message,live,0,5,5
gemini-3.1-pro-preview,original,x03_landlord_update,practical_message,live,1,10,10
gemini-3.1-pro-preview,original,x03_landlord_update,practical_message,live,2,15,15
gemini-3.1-pro-preview,original,x03_landlord_update,practical_message,live,3,10,10
gemini-3.1-pro-preview,original,x03_landlord_update,practical_message,live,4,5,5
gemini-3.1-pro-preview,original,x03_landlord_update,practical_message,live,5,15,15
gemini-3.1-pro-preview,original,x03_landlord_update,practical_message,live,6,10,10
gemini-3.1-pro-preview,original,x03_landlord_update,practical_message,live,7,5,5
gemini-3.1-pro-preview,original,x03_landlord_update,practical_message,post,0,15,15
gemini-3.1-pro-preview,original,x03_landlord_update,practical_message,post,1,35,35
gemini-3.1-pro-preview,original,x03_landlord_update,practical_message,post,2,25,25
gemini-3.1-pro-preview,original,x03_landlord_update,practical_message,post,3,10,10
gemini-3.1-pro-preview,original,x03_landlord_update,practical_message,post,4,75,75
gemini-3.1-pro-preview,original,x03_landlord_update,practical_message,post,5,20,20
gemini-3.1-pro-preview,original,x03_landlord_update,practical_message,post,6,30,30
gemini-3.1-pro-preview,original,x03_landlord_update,practical_message,post,7,15,15
gemini-3.1-pro-preview,original,x04_old_photo,personal_social_post,live,0,10,10
gemini-3.1-pro-preview,original,x04_old_photo,personal_social_post,live,1,8,8
gemini-3.1-pro-preview,original,x04_old_photo,personal_social_post,live,2,5,5
gemini-3.1-pro-preview,original,x04_old_photo,personal_social_post,live,3,12,12
gemini-3.1-pro-preview,original,x04_old_photo,personal_social_post,live,4,20,20
gemini-3.1-pro-preview,original,x04_old_photo,personal_social_post,live,5,5,5
gemini-3.1-pro-preview,original,x04_old_photo,personal_social_post,live,6,5,5
gemini-3.1-pro-preview,original,x04_old_photo,personal_social_post,post,0,10,10
gemini-3.1-pro-preview,original,x04_old_photo,personal_social_post,post,1,25,25
gemini-3.1-pro-preview,original,x04_old_photo,personal_social_post,post,2,5,5
gemini-3.1-pro-preview,original,x04_old_photo,personal_social_post,post,3,15,15
gemini-3.1-pro-preview,original,x04_old_photo,personal_social_post,post,4,35,35
gemini-3.1-pro-preview,original,x04_old_photo,personal_social_post,post,5,10,10
gemini-3.1-pro-preview,original,x04_old_photo,personal_social_post,post,6,5,5
gemini-3.1-pro-preview,original,x05_headphones,product_experience,live,0,10,10
gemini-3.1-pro-preview,original,x05_headphones,product_experience,live,1,15,15
gemini-3.1-pro-preview,original,x05_headphones,product_experience,live,2,20,20
gemini-3.1-pro-preview,original,x05_headphones,product_experience,live,3,15,15
gemini-3.1-pro-preview,original,x05_headphones,product_experience,live,4,10,10
gemini-3.1-pro-preview,original,x05_headphones,product_experience,live,5,5,5
gemini-3.1-pro-preview,original,x05_headphones,product_experience,live,6,15,15
gemini-3.1-pro-preview,original,x05_headphones,product_experience,post,0,5,5
gemini-3.1-pro-preview,original,x05_headphones,product_experience,post,1,15,15
gemini-3.1-pro-preview,original,x05_headphones,product_experience,post,2,10,10
gemini-3.1-pro-preview,original,x05_headphones,product_experience,post,3,15,15
gemini-3.1-pro-preview,original,x05_headphones,product_experience,post,4,5,5
gemini-3.1-pro-preview,original,x05_headphones,product_experience,post,5,5,5
gemini-3.1-pro-preview,original,x05_headphones,product_experience,post,6,20,20
gemini-3.1-pro-preview,original,x06_meal_delivery,service_experience,live,0,12,12
gemini-3.1-pro-preview,original,x06_meal_delivery,service_experience,live,1,8,8
gemini-3.1-pro-preview,original,x06_meal_delivery,service_experience,live,2,15,15
gemini-3.1-pro-preview,original,x06_meal_delivery,service_experience,live,3,5,5
gemini-3.1-pro-preview,original,x06_meal_delivery,service_experience,live,4,10,10
gemini-3.1-pro-preview,original,x06_meal_delivery,service_experience,live,5,20,20
gemini-3.1-pro-preview,original,x06_meal_delivery,service_experience,live,6,14,14
gemini-3.1-pro-preview,original,x06_meal_delivery,service_experience,post,0,60,60
gemini-3.1-pro-preview,original,x06_meal_delivery,service_experience,post,1,40,40
gemini-3.1-pro-preview,original,x06_meal_delivery,service_experience,post,2,50,50
gemini-3.1-pro-preview,original,x06_meal_delivery,service_experience,post,3,20,20
gemini-3.1-pro-preview,original,x06_meal_delivery,service_experience,post,4,30,30
gemini-3.1-pro-preview,original,x06_meal_delivery,service_experience,post,5,80,80
gemini-3.1-pro-preview,original,x06_meal_delivery,service_experience,post,6,75,75
gemini-3.1-pro-preview,original,x07_colleague_thanks,workplace_message,live,0,10,10
gemini-3.1-pro-preview,original,x07_colleague_thanks,workplace_message,live,1,5,5
gemini-3.1-pro-preview,original,x07_colleague_thanks,workplace_message,live,2,15,15
gemini-3.1-pro-preview,original,x07_colleague_thanks,workplace_message,live,3,8,8
gemini-3.1-pro-preview,original,x07_colleague_thanks,workplace_message,live,4,5,5
gemini-3.1-pro-preview,original,x07_colleague_thanks,workplace_message,live,5,2,2
gemini-3.1-pro-preview,original,x07_colleague_thanks,workplace_message,live,6,5,5
gemini-3.1-pro-preview,original,x07_colleague_thanks,workplace_message,post,0,10,10
gemini-3.1-pro-preview,original,x07_colleague_thanks,workplace_message,post,1,15,15
gemini-3.1-pro-preview,original,x07_colleague_thanks,workplace_message,post,2,45,45
gemini-3.1-pro-preview,original,x07_colleague_thanks,workplace_message,post,3,35,35
gemini-3.1-pro-preview,original,x07_colleague_thanks,workplace_message,post,4,10,10
gemini-3.1-pro-preview,original,x07_colleague_thanks,workplace_message,post,5,5,5
gemini-3.1-pro-preview,original,x07_colleague_thanks,workplace_message,post,6,5,5
gemini-3.1-pro-preview,original,x08_weekend_change,informal_message,live,0,5,5
gemini-3.1-pro-preview,original,x08_weekend_change,informal_message,live,1,5,5
gemini-3.1-pro-preview,original,x08_weekend_change,informal_message,live,2,10,10
gemini-3.1-pro-preview,original,x08_weekend_change,informal_message,live,3,15,15
gemini-3.1-pro-preview,original,x08_weekend_change,informal_message,live,4,10,10
gemini-3.1-pro-preview,original,x08_weekend_change,informal_message,live,5,5,5
gemini-3.1-pro-preview,original,x08_weekend_change,informal_message,post,0,10,10
gemini-3.1-pro-preview,original,x08_weekend_change,informal_message,post,1,5,5
gemini-3.1-pro-preview,original,x08_weekend_change,informal_message,post,2,15,15
gemini-3.1-pro-preview,original,x08_weekend_change,informal_message,post,3,10,10
gemini-3.1-pro-preview,original,x08_weekend_change,informal_message,post,4,10,10
gemini-3.1-pro-preview,original,x08_weekend_change,informal_message,post,5,5,5
gemini-3.1-pro-preview,original,x09_bookstore,recommendation_post,live,0,5,5
gemini-3.1-pro-preview,original,x09_bookstore,recommendation_post,live,1,10,10
gemini-3.1-pro-preview,original,x09_bookstore,recommendation_post,live,2,5,5
gemini-3.1-pro-preview,original,x09_bookstore,recommendation_post,live,3,15,15
gemini-3.1-pro-preview,original,x09_bookstore,recommendation_post,live,4,5,5
gemini-3.1-pro-preview,original,x09_bookstore,recommendation_post,live,5,10,10
gemini-3.1-pro-preview,original,x09_bookstore,recommendation_post,live,6,5,5
gemini-3.1-pro-preview,original,x09_bookstore,recommendation_post,post,0,5,5
gemini-3.1-pro-preview,original,x09_bookstore,recommendation_post,post,1,10,10
gemini-3.1-pro-preview,original,x09_bookstore,recommendation_post,post,2,10,10
gemini-3.1-pro-preview,original,x09_bookstore,recommendation_post,post,3,15,15
gemini-3.1-pro-preview,original,x09_bookstore,recommendation_post,post,4,10,10
gemini-3.1-pro-preview,original,x09_bookstore,recommendation_post,post,5,5,5
gemini-3.1-pro-preview,original,x09_bookstore,recommendation_post,post,6,10,10
gemini-3.1-pro-preview,original,x10_dentist_wait,everyday_anecdote,live,0,10,10
gemini-3.1-pro-preview,original,x10_dentist_wait,everyday_anecdote,live,1,15,15
gemini-3.1-pro-preview,original,x10_dentist_wait,everyday_anecdote,live,2,12,12
gemini-3.1-pro-preview,original,x10_dentist_wait,everyday_anecdote,live,3,8,8
gemini-3.1-pro-preview,original,x10_dentist_wait,everyday_anecdote,live,4,20,20
gemini-3.1-pro-preview,original,x10_dentist_wait,everyday_anecdote,live,5,5,5
gemini-3.1-pro-preview,original,x10_dentist_wait,everyday_anecdote,live,6,10,10
gemini-3.1-pro-preview,original,x10_dentist_wait,everyday_anecdote,live,7,18,18
gemini-3.1-pro-preview,original,x10_dentist_wait,everyday_anecdote,post,0,10,10
gemini-3.1-pro-preview,original,x10_dentist_wait,everyday_anecdote,post,1,20,20
gemini-3.1-pro-preview,original,x10_dentist_wait,everyday_anecdote,post,2,30,30
gemini-3.1-pro-preview,original,x10_dentist_wait,everyday_anecdote,post,3,25,25
gemini-3.1-pro-preview,original,x10_dentist_wait,everyday_anecdote,post,4,40,40
gemini-3.1-pro-preview,original,x10_dentist_wait,everyday_anecdote,post,5,15,15
gemini-3.1-pro-preview,original,x10_dentist_wait,everyday_anecdote,post,6,20,20
gemini-3.1-pro-preview,original,x10_dentist_wait,everyday_anecdote,post,7,75,75
gemini-3.1-pro-preview,original,x11_shared_office,opinion_from_experience,live,0,10,10
gemini-3.1-pro-preview,original,x11_shared_office,opinion_from_experience,live,1,15,15
gemini-3.1-pro-preview,original,x11_shared_office,opinion_from_experience,live,2,12,12
gemini-3.1-pro-preview,original,x11_shared_office,opinion_from_experience,live,3,20,20
gemini-3.1-pro-preview,original,x11_shared_office,opinion_from_experience,live,4,25,25
gemini-3.1-pro-preview,original,x11_shared_office,opinion_from_experience,live,5,15,15
gemini-3.1-pro-preview,original,x11_shared_office,opinion_from_experience,live,6,30,30
gemini-3.1-pro-preview,original,x11_shared_office,opinion_from_experience,post,0,15,15
gemini-3.1-pro-preview,original,x11_shared_office,opinion_from_experience,post,1,40,40
gemini-3.1-pro-preview,original,x11_shared_office,opinion_from_experience,post,2,30,30
gemini-3.1-pro-preview,original,x11_shared_office,opinion_from_experience,post,3,50,50
gemini-3.1-pro-preview,original,x11_shared_office,opinion_from_experience,post,4,75,75
gemini-3.1-pro-preview,original,x11_shared_office,opinion_from_experience,post,5,40,40
gemini-3.1-pro-preview,original,x11_shared_office,opinion_from_experience,post,6,85,85
gemini-3.1-pro-preview,original,x12_bus_detour,everyday_anecdote,live,0,10,10
gemini-3.1-pro-preview,original,x12_bus_detour,everyday_anecdote,live,1,5,5
gemini-3.1-pro-preview,original,x12_bus_detour,everyday_anecdote,live,2,15,15
gemini-3.1-pro-preview,original,x12_bus_detour,everyday_anecdote,live,3,10,10
gemini-3.1-pro-preview,original,x12_bus_detour,everyday_anecdote,live,4,5,5
gemini-3.1-pro-preview,original,x12_bus_detour,everyday_anecdote,live,5,15,15
gemini-3.1-pro-preview,original,x12_bus_detour,everyday_anecdote,live,6,5,5
gemini-3.1-pro-preview,original,x12_bus_detour,everyday_anecdote,post,0,20,20
gemini-3.1-pro-preview,original,x12_bus_detour,everyday_anecdote,post,1,15,15
gemini-3.1-pro-preview,original,x12_bus_detour,everyday_anecdote,post,2,10,10
gemini-3.1-pro-preview,original,x12_bus_detour,everyday_anecdote,post,3,30,30
gemini-3.1-pro-preview,original,x12_bus_detour,everyday_anecdote,post,4,15,15
gemini-3.1-pro-preview,original,x12_bus_detour,everyday_anecdote,post,5,40,40
gemini-3.1-pro-preview,original,x12_bus_detour,everyday_anecdote,post,6,10,10
gemini-3.1-pro-preview,original,x13_small_restaurant,recommendation_post,live,0,10,10
gemini-3.1-pro-preview,original,x13_small_restaurant,recommendation_post,live,1,15,15
gemini-3.1-pro-preview,original,x13_small_restaurant,recommendation_post,live,2,20,20
gemini-3.1-pro-preview,original,x13_small_restaurant,recommendation_post,live,3,5,5
gemini-3.1-pro-preview,original,x13_small_restaurant,recommendation_post,live,4,25,25
gemini-3.1-pro-preview,original,x13_small_restaurant,recommendation_post,live,5,10,10
gemini-3.1-pro-preview,original,x13_small_restaurant,recommendation_post,live,6,15,15
gemini-3.1-pro-preview,original,x13_small_restaurant,recommendation_post,post,0,10,10
gemini-3.1-pro-preview,original,x13_small_restaurant,recommendation_post,post,1,12,12
gemini-3.1-pro-preview,original,x13_small_restaurant,recommendation_post,post,2,25,25
gemini-3.1-pro-preview,original,x13_small_restaurant,recommendation_post,post,3,15,15
gemini-3.1-pro-preview,original,x13_small_restaurant,recommendation_post,post,4,20,20
gemini-3.1-pro-preview,original,x13_small_restaurant,recommendation_post,post,5,10,10
gemini-3.1-pro-preview,original,x13_small_restaurant,recommendation_post,post,6,15,15
gemini-3.1-pro-preview,original,x14_language_class,personal_social_post,live,0,15,15
gemini-3.1-pro-preview,original,x14_language_class,personal_social_post,live,1,10,10
gemini-3.1-pro-preview,original,x14_language_class,personal_social_post,live,2,12,12
gemini-3.1-pro-preview,original,x14_language_class,personal_social_post,live,3,25,25
gemini-3.1-pro-preview,original,x14_language_class,personal_social_post,live,4,8,8
gemini-3.1-pro-preview,original,x14_language_class,personal_social_post,live,5,10,10
gemini-3.1-pro-preview,original,x14_language_class,personal_social_post,live,6,18,18
gemini-3.1-pro-preview,original,x14_language_class,personal_social_post,live,7,15,15
gemini-3.1-pro-preview,original,x14_language_class,personal_social_post,post,0,15,15
gemini-3.1-pro-preview,original,x14_language_class,personal_social_post,post,1,10,10
gemini-3.1-pro-preview,original,x14_language_class,personal_social_post,post,2,12,12
gemini-3.1-pro-preview,original,x14_language_class,personal_social_post,post,3,25,25
gemini-3.1-pro-preview,original,x14_language_class,personal_social_post,post,4,18,18
gemini-3.1-pro-preview,original,x14_language_class,personal_social_post,post,5,10,10
gemini-3.1-pro-preview,original,x14_language_class,personal_social_post,post,6,20,20
gemini-3.1-pro-preview,original,x14_language_class,personal_social_post,post,7,15,15
gemini-3.1-pro-preview,original,x15_school_pickup,parent_message,live,0,5,5
gemini-3.1-pro-preview,original,x15_school_pickup,parent_message,live,1,10,10
gemini-3.1-pro-preview,original,x15_school_pickup,parent_message,live,2,12,12
gemini-3.1-pro-preview,original,x15_school_pickup,parent_message,live,3,8,8
gemini-3.1-pro-preview,original,x15_school_pickup,parent_message,live,4,15,15
gemini-3.1-pro-preview,original,x15_school_pickup,parent_message,live,5,5,5
gemini-3.1-pro-preview,original,x15_school_pickup,parent_message,live,6,10,10
