model_id,question_id,family,sentence_index,live_score,post_score,replay_score
qwen3-30b-a3b-instruct-2507,p004,history,2,15,20,
qwen3-30b-a3b-instruct-2507,p004,history,3,10,12,
qwen3-30b-a3b-instruct-2507,p004,history,4,20,18,
qwen3-30b-a3b-instruct-2507,p004,history,5,5,25,
qwen3-30b-a3b-instruct-2507,p004,history,6,0,5,
qwen3-30b-a3b-instruct-2507,p012,science,0,10,10,
qwen3-30b-a3b-instruct-2507,p012,science,1,15,15,
qwen3-30b-a3b-instruct-2507,p012,science,2,20,20,
qwen3-30b-a3b-instruct-2507,p012,science,3,10,12,
qwen3-30b-a3b-instruct-2507,p012,science,4,15,18,
qwen3-30b-a3b-instruct-2507,p012,science,5,10,10,
qwen3-30b-a3b-instruct-2507,p012,science,6,25,15,
qwen3-30b-a3b-instruct-2507,p013,science,0,10,10,
qwen3-30b-a3b-instruct-2507,p013,science,1,15,5,
qwen3-30b-a3b-instruct-2507,p013,science,2,10,15,
qwen3-30b-a3b-instruct-2507,p013,science,3,5,20,
qwen3-30b-a3b-instruct-2507,p013,science,4,8,10,
qwen3-30b-a3b-instruct-2507,p013,science,5,5,5,
qwen3-30b-a3b-instruct-2507,p013,science,6,3,8,
qwen3-30b-a3b-instruct-2507,p015,science,0,10,10,
qwen3-30b-a3b-instruct-2507,p015,science,1,15,15,
qwen3-30b-a3b-instruct-2507,p015,science,2,20,20,
qwen3-30b-a3b-instruct-2507,p015,science,3,10,10,
qwen3-30b-a3b-instruct-2507,p015,science,4,5,5,
qwen3-30b-a3b-instruct-2507,p015,science,5,10,15,
qwen3-30b-a3b-instruct-2507,p015,science,6,5,8,
qwen3-30b-a3b-instruct-2507,p018,science,0,10,10,
qwen3-30b-a3b-instruct-2507,p018,science,1,15,5,
qwen3-30b-a3b-instruct-2507,p018,science,2,10,8,
qwen3-30b-a3b-instruct-2507,p018,science,3,5,12,
qwen3-30b-a3b-instruct-2507,p018,science,4,8,7,
qwen3-30b-a3b-instruct-2507,p018,science,5,12,6,
qwen3-30b-a3b-instruct-2507,p018,science,6,5,15,
qwen3-30b-a3b-instruct-2507,p021,biology_medicine,0,10,10,
qwen3-30b-a3b-instruct-2507,p021,biology_medicine,1,5,5,
qwen3-30b-a3b-instruct-2507,p021,biology_medicine,2,15,15,
qwen3-30b-a3b-instruct-2507,p021,biology_medicine,3,20,20,
qwen3-30b-a3b-instruct-2507,p021,biology_medicine,4,8,10,
qwen3-30b-a3b-instruct-2507,p021,biology_medicine,5,10,5,
qwen3-30b-a3b-instruct-2507,p021,biology_medicine,6,5,5,
qwen3-30b-a3b-instruct-2507,p021,biology_medicine,7,7,5,
qwen3-30b-a3b-instruct-2507,p025,biology_medicine,0,10,5,
qwen3-30b-a3b-instruct-2507,p025,biology_medicine,1,15,10,
qwen3-30b-a3b-instruct-2507,p025,biology_medicine,2,20,15,
qwen3-30b-a3b-instruct-2507,p025,biology_medicine,3,10,20,
qwen3-30b-a3b-instruct-2507,p025,biology_medicine,4,5,10,
qwen3-30b-a3b-instruct-2507,p025,biology_medicine,5,5,5,
qwen3-30b-a3b-instruct-2507,p025,biology_medicine,6,0,8,
qwen3-30b-a3b-instruct-2507,p025,biology_medicine,7,0,6,
qwen3-30b-a3b-instruct-2507,p027,biology_medicine,0,10,10,
qwen3-30b-a3b-instruct-2507,p027,biology_medicine,1,15,15,
qwen3-30b-a3b-instruct-2507,p027,biology_medicine,2,5,5,
qwen3-30b-a3b-instruct-2507,p027,biology_medicine,3,8,20,
qwen3-30b-a3b-instruct-2507,p027,biology_medicine,4,12,10,
qwen3-30b-a3b-instruct-2507,p027,biology_medicine,5,7,15,
qwen3-30b-a3b-instruct-2507,p027,biology_medicine,6,5,5,
qwen3-30b-a3b-instruct-2507,p027,biology_medicine,7,10,10,
qwen3-30b-a3b-instruct-2507,p029,biology_medicine,0,10,10,
qwen3-30b-a3b-instruct-2507,p029,biology_medicine,1,15,5,
qwen3-30b-a3b-instruct-2507,p029,biology_medicine,2,20,20,
qwen3-30b-a3b-instruct-2507,p029,biology_medicine,3,10,15,
qwen3-30b-a3b-instruct-2507,p029,biology_medicine,4,12,8,
qwen3-30b-a3b-instruct-2507,p029,biology_medicine,5,18,12,
qwen3-30b-a3b-instruct-2507,p029,biology_medicine,6,15,10,
qwen3-30b-a3b-instruct-2507,p029,biology_medicine,7,10,5,
qwen3-30b-a3b-instruct-2507,p033,technology,0,10,10,
qwen3-30b-a3b-instruct-2507,p033,technology,1,15,15,
qwen3-30b-a3b-instruct-2507,p033,technology,2,5,5,
qwen3-30b-a3b-instruct-2507,p033,technology,3,10,10,
qwen3-30b-a3b-instruct-2507,p033,technology,4,5,5,
qwen3-30b-a3b-instruct-2507,p033,technology,5,10,8,
qwen3-30b-a3b-instruct-2507,p033,technology,6,5,12,
qwen3-30b-a3b-instruct-2507,p034,technology,0,10,10,
qwen3-30b-a3b-instruct-2507,p034,technology,1,15,5,
qwen3-30b-a3b-instruct-2507,p034,technology,2,20,8,
qwen3-30b-a3b-instruct-2507,p034,technology,3,10,12,
qwen3-30b-a3b-instruct-2507,p034,technology,4,5,7,
qwen3-30b-a3b-instruct-2507,p034,technology,5,10,6,
qwen3-30b-a3b-instruct-2507,p034,technology,6,15,15,
qwen3-30b-a3b-instruct-2507,p034,technology,7,8,9,
qwen3-30b-a3b-instruct-2507,p035,technology,0,10,10,
qwen3-30b-a3b-instruct-2507,p035,technology,1,15,15,
qwen3-30b-a3b-instruct-2507,p035,technology,2,20,5,
qwen3-30b-a3b-instruct-2507,p035,technology,3,10,20,
qwen3-30b-a3b-instruct-2507,p035,technology,4,5,10,
qwen3-30b-a3b-instruct-2507,p035,technology,5,15,8,
qwen3-30b-a3b-instruct-2507,p035,technology,6,8,12,
qwen3-30b-a3b-instruct-2507,p040,technology,0,10,10,
qwen3-30b-a3b-instruct-2507,p040,technology,1,5,5,
qwen3-30b-a3b-instruct-2507,p040,technology,2,15,15,
qwen3-30b-a3b-instruct-2507,p040,technology,3,8,20,
qwen3-30b-a3b-instruct-2507,p040,technology,4,7,10,
qwen3-30b-a3b-instruct-2507,p040,technology,5,12,5,
qwen3-30b-a3b-instruct-2507,p040,technology,6,6,15,
qwen3-30b-a3b-instruct-2507,p040,technology,7,9,10,
qwen3-30b-a3b-instruct-2507,p042,economics,0,15,10,
qwen3-30b-a3b-instruct-2507,p042,economics,1,10,5,
qwen3-30b-a3b-instruct-2507,p042,economics,2,5,8,
qwen3-30b-a3b-instruct-2507,p042,economics,3,10,12,
qwen3-30b-a3b-instruct-2507,p042,economics,4,8,15,
qwen3-30b-a3b-instruct-2507,p042,economics,5,12,7,
qwen3-30b-a3b-instruct-2507,p042,economics,6,7,6,
qwen3-30b-a3b-instruct-2507,p042,economics,7,15,10,
qwen3-30b-a3b-instruct-2507,p044,economics,0,10,10,
qwen3-30b-a3b-instruct-2507,p044,economics,1,15,5,
qwen3-30b-a3b-instruct-2507,p044,economics,2,12,8,
qwen3-30b-a3b-instruct-2507,p044,economics,3,10,7,
qwen3-30b-a3b-instruct-2507,p044,economics,4,8,6,
qwen3-30b-a3b-instruct-2507,p044,economics,5,10,9,
qwen3-30b-a3b-instruct-2507,p044,economics,6,15,12,
qwen3-30b-a3b-instruct-2507,p045,economics,0,10,10,
qwen3-30b-a3b-instruct-2507,p045,economics,1,15,15,
qwen3-30b-a3b-instruct-2507,p045,economics,2,20,20,
qwen3-30b-a3b-instruct-2507,p045,economics,3,10,25,
qwen3-30b-a3b-instruct-2507,p045,economics,4,5,10,
qwen3-30b-a3b-instruct-2507,p045,economics,5,8,15,
qwen3-30b-a3b-instruct-2507,p045,economics,6,12,20,
qwen3-30b-a3b-instruct-2507,p046,economics,0,10,10,
qwen3-30b-a3b-instruct-2507,p046,economics,1,15,15,
qwen3-30b-a3b-instruct-2507,p046,economics,2,30,20,
qwen3-30b-a3b-instruct-2507,p046,economics,3,20,10,
qwen3-30b-a3b-instruct-2507,p046,economics,4,10,5,
qwen3-30b-a3b-instruct-2507,p046,economics,5,5,8,
qwen3-30b-a3b-instruct-2507,p046,economics,6,8,10,
qwen3-30b-a3b-instruct-2507,p052,geography,0,10,10,
qwen3-30b-a3b-instruct-2507,p052,geography,1,15,15,
qwen3-30b-a3b-instruct-2507,p052,geography,2,20,20,
qwen3-30b-a3b-instruct-2507,p052,geography,3,10,10,
qwen3-30b-a3b-instruct-2507,p052,geography,4,5,5,
qwen3-30b-a3b-instruct-2507,p052,geography,5,5,8,
qwen3-30b-a3b-instruct-2507,p052,geography,6,25,12,
qwen3-30b-a3b-instruct-2507,p052,geography,7,10,7,
qwen3-30b-a3b-instruct-2507,p054,geography,0,10,10,
qwen3-30b-a3b-instruct-2507,p054,geography,1,15,5,
qwen3-30b-a3b-instruct-2507,p054,geography,2,10,8,
qwen3-30b-a3b-instruct-2507,p054,geography,3,20,6,
qwen3-30b-a3b-instruct-2507,p054,geography,4,25,4,
qwen3-30b-a3b-instruct-2507,p054,geography,5,10,7,
qwen3-30b-a3b-instruct-2507,p054,geography,6,5,3,
qwen3-30b-a3b-instruct-2507,p054,geography,7,0,2,
qwen3-30b-a3b-instruct-2507,p060,geography,0,10,10,
qwen3-30b-a3b-instruct-2507,p060,geography,1,15,15,
qwen3-30b-a3b-instruct-2507,p060,geography,2,20,20,
qwen3-30b-a3b-instruct-2507,p060,geography,3,10,10,
qwen3-30b-a3b-instruct-2507,p060,geography,4,5,25,
qwen3-30b-a3b-instruct-2507,p060,geography,5,15,15,
qwen3-30b-a3b-instruct-2507,p060,geography,6,8,10,
qwen3-30b-a3b-instruct-2507,p065,food_culture,0,10,10,
qwen3-30b-a3b-instruct-2507,p065,food_culture,1,15,15,
qwen3-30b-a3b-instruct-2507,p065,food_culture,2,20,20,
qwen3-30b-a3b-instruct-2507,p065,food_culture,3,15,25,
qwen3-30b-a3b-instruct-2507,p065,food_culture,4,10,10,
qwen3-30b-a3b-instruct-2507,p065,food_culture,5,12,15,
qwen3-30b-a3b-instruct-2507,p065,food_culture,6,8,10,
qwen3-30b-a3b-instruct-2507,p066,food_culture,0,10,10,
qwen3-30b-a3b-instruct-2507,p066,food_culture,1,15,5,
qwen3-30b-a3b-instruct-2507,p066,food_culture,2,10,8,
qwen3-30b-a3b-instruct-2507,p066,food_culture,3,5,12,
qwen3-30b-a3b-instruct-2507,p066,food_culture,4,20,7,
qwen3-30b-a3b-instruct-2507,p066,food_culture,5,10,6,
qwen3-30b-a3b-instruct-2507,p066,food_culture,6,15,4,
qwen3-30b-a3b-instruct-2507,p066,food_culture,7,25,9,
qwen3-30b-a3b-instruct-2507,p068,food_culture,0,10,10,
qwen3-30b-a3b-instruct-2507,p068,food_culture,1,5,15,
qwen3-30b-a3b-instruct-2507,p068,food_culture,2,8,5,
qwen3-30b-a3b-instruct-2507,p068,food_culture,3,12,20,
qwen3-30b-a3b-instruct-2507,p068,food_culture,4,7,12,
qwen3-30b-a3b-instruct-2507,p068,food_culture,5,10,8,
qwen3-30b-a3b-instruct-2507,p068,food_culture,6,6,10,
qwen3-30b-a3b-instruct-2507,p070,food_culture,0,10,10,
qwen3-30b-a3b-instruct-2507,p070,food_culture,1,5,5,
qwen3-30b-a3b-instruct-2507,p070,food_culture,2,8,8,
qwen3-30b-a3b-instruct-2507,p070,food_culture,3,12,12,
qwen3-30b-a3b-instruct-2507,p070,food_culture,4,15,15,
qwen3-30b-a3b-instruct-2507,p070,food_culture,5,20,20,
qwen3-30b-a3b-instruct-2507,p070,food_culture,6,10,10,
qwen3-30b-a3b-instruct-2507,p071,language,0,10,10,
qwen3-30b-a3b-instruct-2507,p071,language,1,15,5,
qwen3-30b-a3b-instruct-2507,p071,language,2,10,8,
qwen3-30b-a3b-instruct-2507,p071,language,3,12,6,
qwen3-30b-a3b-instruct-2507,p071,language,4,5,12,
qwen3-30b-a3b-instruct-2507,p071,language,5,8,15,
qwen3-30b-a3b-instruct-2507,p071,language,6,3,10,
qwen3-30b-a3b-instruct-2507,p072,language,0,10,10,
qwen3-30b-a3b-instruct-2507,p072,language,1,15,15,
qwen3-30b-a3b-instruct-2507,p072,language,2,20,12,
qwen3-30b-a3b-instruct-2507,p072,language,3,18,20,
qwen3-30b-a3b-instruct-2507,p072,language,4,10,10,
qwen3-30b-a3b-instruct-2507,p072,language,5,5,5,
qwen3-30b-a3b-instruct-2507,p072,language,6,8,8,
qwen3-30b-a3b-instruct-2507,p073,language,0,10,10,
qwen3-30b-a3b-instruct-2507,p073,language,1,5,5,
qwen3-30b-a3b-instruct-2507,p073,language,2,8,8,
qwen3-30b-a3b-instruct-2507,p073,language,3,12,7,
qwen3-30b-a3b-instruct-2507,p073,language,4,15,6,
qwen3-30b-a3b-instruct-2507,p073,language,5,10,4,
qwen3-30b-a3b-instruct-2507,p073,language,6,7,3,
qwen3-30b-a3b-instruct-2507,p073,language,7,8,5,
qwen3-30b-a3b-instruct-2507,p077,language,0,30,10,
qwen3-30b-a3b-instruct-2507,p077,language,1,25,5,
qwen3-30b-a3b-instruct-2507,p077,language,2,20,8,
qwen3-30b-a3b-instruct-2507,p077,language,3,15,12,
qwen3-30b-a3b-instruct-2507,p077,language,4,35,15,
qwen3-30b-a3b-instruct-2507,p077,language,5,40,10,
qwen3-30b-a3b-instruct-2507,p077,language,6,25,7,
qwen3-30b-a3b-instruct-2507,p081,arts_culture,0,10,10,
qwen3-30b-a3b-instruct-2507,p081,arts_culture,1,15,15,
qwen3-30b-a3b-instruct-2507,p081,arts_culture,2,20,10,
qwen3-30b-a3b-instruct-2507,p081,arts_culture,3,10,5,
qwen3-30b-a3b-instruct-2507,p081,arts_culture,4,15,12,
qwen3-30b-a3b-instruct-2507,p081,arts_culture,5,10,8,
qwen3-30b-a3b-instruct-2507,p081,arts_culture,6,5,10,
qwen3-30b-a3b-instruct-2507,p081,arts_culture,7,10,8,
qwen3-30b-a3b-instruct-2507,p082,arts_culture,0,10,10,
qwen3-30b-a3b-instruct-2507,p082,arts_culture,1,15,5,
qwen3-30b-a3b-instruct-2507,p082,arts_culture,2,10,8,
qwen3-30b-a3b-instruct-2507,p082,arts_culture,3,5,7,
qwen3-30b-a3b-instruct-2507,p082,arts_culture,4,8,6,
qwen3-30b-a3b-instruct-2507,p082,arts_culture,5,12,5,
qwen3-30b-a3b-instruct-2507,p082,arts_culture,6,7,4,
qwen3-30b-a3b-instruct-2507,p084,arts_culture,0,10,10,
qwen3-30b-a3b-instruct-2507,p084,arts_culture,1,15,15,
qwen3-30b-a3b-instruct-2507,p084,arts_culture,2,20,20,
qwen3-30b-a3b-instruct-2507,p084,arts_culture,3,5,10,
qwen3-30b-a3b-instruct-2507,p084,arts_culture,4,25,25,
qwen3-30b-a3b-instruct-2507,p084,arts_culture,5,10,15,
qwen3-30b-a3b-instruct-2507,p084,arts_culture,6,5,5,
qwen3-30b-a3b-instruct-2507,p084,arts_culture,7,0,20,
qwen3-30b-a3b-instruct-2507,p086,arts_culture,0,10,10,
qwen3-30b-a3b-instruct-2507,p086,arts_culture,1,15,5,
qwen3-30b-a3b-instruct-2507,p086,arts_culture,2,20,15,
qwen3-30b-a3b-instruct-2507,p086,arts_culture,3,10,10,
qwen3-30b-a3b-instruct-2507,p086,arts_culture,4,25,8,
qwen3-30b-a3b-instruct-2507,p086,arts_culture,5,15,5,
qwen3-30b-a3b-instruct-2507,p086,arts_culture,6,5,3,
qwen3-30b-a3b-instruct-2507,p086,arts_culture,7,10,7,
qwen3-30b-a3b-instruct-2507,p092,misconceptions,0,10,10,
qwen3-30b-a3b-instruct-2507,p092,misconceptions,1,15,5,
qwen3-30b-a3b-instruct-2507,p092,misconceptions,2,20,15,
qwen3-30b-a3b-instruct-2507,p092,misconceptions,3,25,20,
qwen3-30b-a3b-instruct-2507,p092,misconceptions,4,5,8,
qwen3-30b-a3b-instruct-2507,p092,misconceptions,5,10,5,
qwen3-30b-a3b-instruct-2507,p092,misconceptions,6,15,10,
qwen3-30b-a3b-instruct-2507,p095,misconceptions,0,10,10,
qwen3-30b-a3b-instruct-2507,p095,misconceptions,1,5,5,
qwen3-30b-a3b-instruct-2507,p095,misconceptions,2,15,8,
qwen3-30b-a3b-instruct-2507,p095,misconceptions,3,10,12,
qwen3-30b-a3b-instruct-2507,p095,misconceptions,4,20,7,
qwen3-30b-a3b-instruct-2507,p095,misconceptions,5,10,6,
qwen3-30b-a3b-instruct-2507,p095,misconceptions,6,5,15,
qwen3-30b-a3b-instruct-2507,p095,misconceptions,7,10,10,
qwen3-30b-a3b-instruct-2507,p096,misconceptions,0,5,10,
qwen3-30b-a3b-instruct-2507,p096,misconceptions,1,10,5,
qwen3-30b-a3b-instruct-2507,p096,misconceptions,2,15,8,
qwen3-30b-a3b-instruct-2507,p096,misconceptions,3,10,6,
qwen3-30b-a3b-instruct-2507,p096,misconceptions,4,5,3,
qwen3-30b-a3b-instruct-2507,p096,misconceptions,5,5,4,
qwen3-30b-a3b-instruct-2507,p096,misconceptions,6,20,7,
qwen3-30b-a3b-instruct-2507,p099,misconceptions,0,10,10,
qwen3-30b-a3b-instruct-2507,p099,misconceptions,1,5,5,
qwen3-30b-a3b-instruct-2507,p099,misconceptions,2,8,15,
qwen3-30b-a3b-instruct-2507,p099,misconceptions,3,12,8,
qwen3-30b-a3b-instruct-2507,p099,misconceptions,4,7,12,
qwen3-30b-a3b-instruct-2507,p099,misconceptions,5,15,20,
qwen3-30b-a3b-instruct-2507,p099,misconceptions,6,10,18,
qwen3-30b-a3b-instruct-2507,p099,misconceptions,7,6,10,
