model_id,question_id,family,condition,sentence_index,score
deepseek-v3.2,p025,biology_medicine,live,5,20
deepseek-v3.2,p025,biology_medicine,post,5,15
deepseek-v3.2,p025,biology_medicine,live,6,30
deepseek-v3.2,p025,biology_medicine,post,6,10
deepseek-v3.2,p027,biology_medicine,live,0,5
deepseek-v3.2,p027,biology_medicine,post,0,10
deepseek-v3.2,p027,biology_medicine,live,1,15
deepseek-v3.2,p027,biology_medicine,post,1,15
deepseek-v3.2,p027,biology_medicine,live,2,25
deepseek-v3.2,p027,biology_medicine,post,2,25
deepseek-v3.2,p027,biology_medicine,live,3,30
deepseek-v3.2,p027,biology_medicine,post,3,30
deepseek-v3.2,p027,biology_medicine,live,4,20
deepseek-v3.2,p027,biology_medicine,post,4,20
deepseek-v3.2,p027,biology_medicine,live,5,10
deepseek-v3.2,p027,biology_medicine,post,5,15
deepseek-v3.2,p027,biology_medicine,live,6,5
deepseek-v3.2,p027,biology_medicine,post,6,5
deepseek-v3.2,p029,biology_medicine,live,0,5
deepseek-v3.2,p029,biology_medicine,post,0,10
deepseek-v3.2,p029,biology_medicine,live,1,15
deepseek-v3.2,p029,biology_medicine,post,1,40
deepseek-v3.2,p029,biology_medicine,live,2,10
deepseek-v3.2,p029,biology_medicine,post,2,35
deepseek-v3.2,p029,biology_medicine,live,3,20
deepseek-v3.2,p029,biology_medicine,post,3,45
deepseek-v3.2,p029,biology_medicine,live,4,5
deepseek-v3.2,p029,biology_medicine,post,4,20
deepseek-v3.2,p029,biology_medicine,live,5,25
deepseek-v3.2,p029,biology_medicine,post,5,55
deepseek-v3.2,p029,biology_medicine,live,6,0
deepseek-v3.2,p029,biology_medicine,post,6,30
deepseek-v3.2,p034,technology,live,0,5
deepseek-v3.2,p034,technology,live,1,10
deepseek-v3.2,p034,technology,live,2,15
deepseek-v3.2,p034,technology,live,3,10
deepseek-v3.2,p034,technology,live,4,20
deepseek-v3.2,p034,technology,live,5,25
deepseek-v3.2,p034,technology,live,6,10
deepseek-v3.2,p034,technology,live,7,35
deepseek-v3.2,p035,technology,live,0,15
deepseek-v3.2,p035,technology,live,1,25
deepseek-v3.2,p035,technology,live,2,20
deepseek-v3.2,p035,technology,live,3,30
deepseek-v3.2,p035,technology,live,4,40
deepseek-v3.2,p035,technology,live,5,25
deepseek-v3.2,p035,technology,live,6,20
deepseek-v3.2,p040,technology,live,0,5
deepseek-v3.2,p040,technology,post,0,15
deepseek-v3.2,p040,technology,live,1,12
deepseek-v3.2,p040,technology,post,1,35
deepseek-v3.2,p040,technology,live,2,8
deepseek-v3.2,p040,technology,post,2,25
deepseek-v3.2,p040,technology,live,3,2
deepseek-v3.2,p040,technology,post,3,30
deepseek-v3.2,p040,technology,live,4,15
deepseek-v3.2,p040,technology,post,4,45
deepseek-v3.2,p040,technology,live,5,10
deepseek-v3.2,p040,technology,post,5,40
deepseek-v3.2,p040,technology,live,6,3
deepseek-v3.2,p040,technology,post,6,20
deepseek-v3.2,p042,economics,live,0,15
deepseek-v3.2,p042,economics,live,1,25
deepseek-v3.2,p042,economics,live,2,10
deepseek-v3.2,p042,economics,live,3,20
deepseek-v3.2,p042,economics,live,4,35
deepseek-v3.2,p042,economics,live,5,5
deepseek-v3.2,p042,economics,live,6,40
deepseek-v3.2,p042,economics,live,7,0
deepseek-v3.2,p044,economics,live,0,15
deepseek-v3.2,p044,economics,post,0,15
deepseek-v3.2,p044,economics,replay,0,20
deepseek-v3.2,p044,economics,live,1,25
deepseek-v3.2,p044,economics,post,1,35
deepseek-v3.2,p044,economics,replay,1,30
deepseek-v3.2,p044,economics,live,2,10
deepseek-v3.2,p044,economics,post,2,10
deepseek-v3.2,p044,economics,replay,2,25
deepseek-v3.2,p044,economics,live,3,5
deepseek-v3.2,p044,economics,post,3,5
deepseek-v3.2,p044,economics,live,4,10
deepseek-v3.2,p044,economics,post,4,25
deepseek-v3.2,p044,economics,live,5,20
deepseek-v3.2,p044,economics,post,5,40
deepseek-v3.2,p044,economics,live,6,5
deepseek-v3.2,p044,economics,post,6,70
deepseek-v3.2,p045,economics,live,0,5
deepseek-v3.2,p045,economics,live,1,3
deepseek-v3.2,p045,economics,live,2,10
deepseek-v3.2,p045,economics,live,3,15
deepseek-v3.2,p045,economics,live,4,25
deepseek-v3.2,p045,economics,live,5,12
deepseek-v3.2,p045,economics,live,6,8
deepseek-v3.2,p046,economics,live,0,10
deepseek-v3.2,p046,economics,post,0,15
deepseek-v3.2,p046,economics,live,1,25
deepseek-v3.2,p046,economics,post,1,35
deepseek-v3.2,p046,economics,live,2,5
deepseek-v3.2,p046,economics,post,2,20
deepseek-v3.2,p046,economics,live,3,15
deepseek-v3.2,p046,economics,post,3,25
deepseek-v3.2,p046,economics,live,4,30
deepseek-v3.2,p046,economics,post,4,40
deepseek-v3.2,p046,economics,live,5,20
deepseek-v3.2,p046,economics,post,5,30
deepseek-v3.2,p046,economics,live,6,15
deepseek-v3.2,p046,economics,post,6,25
deepseek-v3.2,p052,geography,live,0,15
deepseek-v3.2,p052,geography,post,0,20
deepseek-v3.2,p052,geography,live,1,25
deepseek-v3.2,p052,geography,post,1,25
deepseek-v3.2,p052,geography,live,2,10
deepseek-v3.2,p052,geography,post,2,40
deepseek-v3.2,p052,geography,live,3,5
deepseek-v3.2,p052,geography,post,3,45
deepseek-v3.2,p052,geography,live,4,5
deepseek-v3.2,p052,geography,post,4,50
deepseek-v3.2,p052,geography,live,5,20
deepseek-v3.2,p052,geography,post,5,15
deepseek-v3.2,p052,geography,live,6,30
deepseek-v3.2,p052,geography,post,6,35
deepseek-v3.2,p054,geography,live,0,5
deepseek-v3.2,p054,geography,post,0,5
deepseek-v3.2,p054,geography,live,1,15
deepseek-v3.2,p054,geography,post,1,20
deepseek-v3.2,p054,geography,live,2,20
deepseek-v3.2,p054,geography,post,2,30
deepseek-v3.2,p054,geography,live,3,25
deepseek-v3.2,p054,geography,post,3,25
deepseek-v3.2,p054,geography,live,4,10
deepseek-v3.2,p054,geography,post,4,15
deepseek-v3.2,p054,geography,live,5,30
deepseek-v3.2,p054,geography,post,5,35
deepseek-v3.2,p054,geography,live,6,20
deepseek-v3.2,p054,geography,post,6,10
deepseek-v3.2,p060,geography,live,0,5
deepseek-v3.2,p060,geography,post,0,15
deepseek-v3.2,p060,geography,live,1,10
deepseek-v3.2,p060,geography,post,1,40
deepseek-v3.2,p060,geography,live,2,25
deepseek-v3.2,p060,geography,post,2,20
deepseek-v3.2,p060,geography,live,3,40
deepseek-v3.2,p060,geography,post,3,35
deepseek-v3.2,p060,geography,live,4,15
deepseek-v3.2,p060,geography,post,4,25
deepseek-v3.2,p060,geography,live,5,20
deepseek-v3.2,p060,geography,post,5,30
deepseek-v3.2,p060,geography,live,6,25
deepseek-v3.2,p060,geography,post,6,30
deepseek-v3.2,p060,geography,live,7,30
deepseek-v3.2,p060,geography,post,7,25
deepseek-v3.2,p065,food_culture,live,0,10
deepseek-v3.2,p065,food_culture,post,0,15
deepseek-v3.2,p065,food_culture,live,1,25
deepseek-v3.2,p065,food_culture,post,1,40
deepseek-v3.2,p065,food_culture,live,2,15
deepseek-v3.2,p065,food_culture,post,2,25
deepseek-v3.2,p065,food_culture,live,3,5
deepseek-v3.2,p065,food_culture,post,3,10
deepseek-v3.2,p065,food_culture,live,4,30
deepseek-v3.2,p065,food_culture,post,4,55
deepseek-v3.2,p065,food_culture,live,5,20
deepseek-v3.2,p065,food_culture,post,5,70
deepseek-v3.2,p065,food_culture,live,6,5
deepseek-v3.2,p065,food_culture,post,6,5
deepseek-v3.2,p068,food_culture,live,0,5
deepseek-v3.2,p068,food_culture,post,0,15
deepseek-v3.2,p068,food_culture,live,1,8
deepseek-v3.2,p068,food_culture,post,1,25
deepseek-v3.2,p068,food_culture,live,2,15
deepseek-v3.2,p068,food_culture,post,2,40
deepseek-v3.2,p068,food_culture,live,3,12
deepseek-v3.2,p068,food_culture,post,3,55
deepseek-v3.2,p068,food_culture,live,4,20
deepseek-v3.2,p068,food_culture,post,4,65
deepseek-v3.2,p068,food_culture,live,5,10
deepseek-v3.2,p068,food_culture,post,5,60
deepseek-v3.2,p068,food_culture,live,6,7
deepseek-v3.2,p068,food_culture,post,6,30
deepseek-v3.2,p071,language,live,0,15
deepseek-v3.2,p071,language,post,0,25
deepseek-v3.2,p071,language,live,1,30
deepseek-v3.2,p071,language,post,1,45
deepseek-v3.2,p071,language,live,2,25
deepseek-v3.2,p071,language,post,2,65
deepseek-v3.2,p071,language,live,3,20
deepseek-v3.2,p071,language,post,3,60
deepseek-v3.2,p071,language,live,4,15
deepseek-v3.2,p071,language,post,4,55
deepseek-v3.2,p071,language,live,5,10
deepseek-v3.2,p071,language,post,5,15
deepseek-v3.2,p071,language,live,6,20
deepseek-v3.2,p071,language,post,6,70
deepseek-v3.2,p071,language,live,7,35
deepseek-v3.2,p071,language,post,7,75
deepseek-v3.2,p073,language,live,0,15
deepseek-v3.2,p073,language,post,0,10
deepseek-v3.2,p073,language,live,1,45
deepseek-v3.2,p073,language,post,1,15
deepseek-v3.2,p073,language,live,2,25
deepseek-v3.2,p073,language,post,2,25
deepseek-v3.2,p073,language,live,3,20
deepseek-v3.2,p073,language,post,3,30
deepseek-v3.2,p073,language,live,4,5
deepseek-v3.2,p073,language,post,4,15
deepseek-v3.2,p073,language,live,5,35
deepseek-v3.2,p073,language,post,5,20
deepseek-v3.2,p073,language,live,6,10
deepseek-v3.2,p073,language,post,6,25
deepseek-v3.2,p073,language,live,7,15
deepseek-v3.2,p073,language,post,7,35
deepseek-v3.2,p077,language,live,0,25
deepseek-v3.2,p077,language,post,0,15
deepseek-v3.2,p077,language,live,1,15
deepseek-v3.2,p077,language,post,1,25
deepseek-v3.2,p077,language,live,2,30
deepseek-v3.2,p077,language,post,2,10
deepseek-v3.2,p077,language,live,3,35
deepseek-v3.2,p077,language,post,3,20
deepseek-v3.2,p077,language,live,4,25
deepseek-v3.2,p077,language,post,4,30
deepseek-v3.2,p077,language,live,5,20
deepseek-v3.2,p077,language,post,5,35
deepseek-v3.2,p077,language,live,6,5
deepseek-v3.2,p077,language,post,6,5
deepseek-v3.2,p082,arts_culture,live,0,10
deepseek-v3.2,p082,arts_culture,post,0,20
deepseek-v3.2,p082,arts_culture,live,1,25
deepseek-v3.2,p082,arts_culture,post,1,10
deepseek-v3.2,p082,arts_culture,live,2,20
deepseek-v3.2,p082,arts_culture,post,2,25
deepseek-v3.2,p082,arts_culture,live,3,5
deepseek-v3.2,p082,arts_culture,post,3,45
deepseek-v3.2,p082,arts_culture,live,4,15
deepseek-v3.2,p082,arts_culture,post,4,30
deepseek-v3.2,p082,arts_culture,live,5,15
deepseek-v3.2,p082,arts_culture,post,5,15
deepseek-v3.2,p082,arts_culture,live,6,0
deepseek-v3.2,p082,arts_culture,post,6,5
deepseek-v3.2,p084,arts_culture,live,0,5
deepseek-v3.2,p084,arts_culture,live,1,10
deepseek-v3.2,p084,arts_culture,live,2,15
deepseek-v3.2,p084,arts_culture,live,3,20
deepseek-v3.2,p084,arts_culture,live,4,25
deepseek-v3.2,p084,arts_culture,live,5,30
deepseek-v3.2,p084,arts_culture,live,6,35
deepseek-v3.2,p095,misconceptions,live,0,10
deepseek-v3.2,p095,misconceptions,post,0,10
deepseek-v3.2,p095,misconceptions,live,1,25
deepseek-v3.2,p095,misconceptions,post,1,55
deepseek-v3.2,p095,misconceptions,live,2,5
deepseek-v3.2,p095,misconceptions,post,2,30
deepseek-v3.2,p095,misconceptions,live,3,15
deepseek-v3.2,p095,misconceptions,post,3,70
deepseek-v3.2,p095,misconceptions,live,4,5
deepseek-v3.2,p095,misconceptions,post,4,60
deepseek-v3.2,p095,misconceptions,live,5,10
deepseek-v3.2,p095,misconceptions,post,5,65
deepseek-v3.2,p095,misconceptions,live,6,20
deepseek-v3.2,p095,misconceptions,post,6,25
deepseek-v3.2,p095,misconceptions,live,7,15
deepseek-v3.2,p095,misconceptions,post,7,15
deepseek-v4-flash,p001,history,live,0,10
deepseek-v4-flash,p001,history,post,0,35
deepseek-v4-flash,p001,history,replay,0,5
deepseek-v4-flash,p001,history,live,1,20
deepseek-v4-flash,p001,history,post,1,20
deepseek-v4-flash,p001,history,replay,1,8
deepseek-v4-flash,p001,history,live,2,15
deepseek-v4-flash,p001,history,post,2,10
deepseek-v4-flash,p001,history,replay,2,12
deepseek-v4-flash,p001,history,live,3,25
deepseek-v4-flash,p001,history,post,3,25
deepseek-v4-flash,p001,history,replay,3,15
deepseek-v4-flash,p001,history,live,4,40
deepseek-v4-flash,p001,history,post,4,30
deepseek-v4-flash,p001,history,replay,4,20
deepseek-v4-flash,p001,history,live,5,30
deepseek-v4-flash,p001,history,post,5,15
deepseek-v4-flash,p001,history,replay,5,18
deepseek-v4-flash,p002,history,live,0,30
deepseek-v4-flash,p002,history,post,0,15
deepseek-v4-flash,p002,history,live,1,10
deepseek-v4-flash,p002,history,post,1,5
deepseek-v4-flash,p002,history,live,2,20
deepseek-v4-flash,p002,history,post,2,30
deepseek-v4-flash,p002,history,live,3,15
deepseek-v4-flash,p002,history,post,3,20
deepseek-v4-flash,p002,history,live,4,25
deepseek-v4-flash,p002,history,post,4,25
deepseek-v4-flash,p002,history,live,5,10
deepseek-v4-flash,p002,history,post,5,5
deepseek-v4-flash,p002,history,live,6,20
deepseek-v4-flash,p002,history,post,6,10
deepseek-v4-flash,p003,history,live,0,10
deepseek-v4-flash,p003,history,post,0,15
deepseek-v4-flash,p003,history,live,1,15
deepseek-v4-flash,p003,history,post,1,20
deepseek-v4-flash,p003,history,live,2,20
deepseek-v4-flash,p003,history,post,2,30
deepseek-v4-flash,p003,history,live,3,25
deepseek-v4-flash,p003,history,post,3,35
deepseek-v4-flash,p003,history,live,4,20
deepseek-v4-flash,p003,history,post,4,30
deepseek-v4-flash,p003,history,live,5,15
deepseek-v4-flash,p003,history,post,5,25
deepseek-v4-flash,p004,history,live,0,20
deepseek-v4-flash,p004,history,post,0,15
deepseek-v4-flash,p004,history,live,1,15
deepseek-v4-flash,p004,history,post,1,20
deepseek-v4-flash,p004,history,live,2,25
deepseek-v4-flash,p004,history,post,2,25
deepseek-v4-flash,p004,history,live,3,30
deepseek-v4-flash,p004,history,post,3,20
deepseek-v4-flash,p004,history,live,4,35
deepseek-v4-flash,p004,history,post,4,30
deepseek-v4-flash,p004,history,live,5,40
deepseek-v4-flash,p004,history,post,5,25
deepseek-v4-flash,p015,science,live,0,5
deepseek-v4-flash,p015,science,post,0,10
deepseek-v4-flash,p015,science,live,1,10
deepseek-v4-flash,p015,science,post,1,15
deepseek-v4-flash,p015,science,live,2,20
deepseek-v4-flash,p015,science,post,2,30
deepseek-v4-flash,p015,science,live,3,5
deepseek-v4-flash,p015,science,post,3,5
deepseek-v4-flash,p015,science,live,4,15
deepseek-v4-flash,p015,science,post,4,15
deepseek-v4-flash,p015,science,live,5,10
deepseek-v4-flash,p015,science,post,5,10
deepseek-v4-flash,p018,science,live,0,5
deepseek-v4-flash,p018,science,post,0,5
deepseek-v4-flash,p018,science,live,1,10
deepseek-v4-flash,p018,science,post,1,10
deepseek-v4-flash,p018,science,live,2,15
deepseek-v4-flash,p018,science,post,2,20
deepseek-v4-flash,p018,science,live,3,12
deepseek-v4-flash,p018,science,post,3,30
deepseek-v4-flash,p018,science,live,4,20
deepseek-v4-flash,p018,science,post,4,40
deepseek-v4-flash,p018,science,live,5,8
deepseek-v4-flash,p018,science,post,5,15
deepseek-v4-flash,p018,science,live,6,6
deepseek-v4-flash,p018,science,post,6,5
deepseek-v4-flash,p021,biology_medicine,live,0,15
deepseek-v4-flash,p021,biology_medicine,post,0,20
deepseek-v4-flash,p021,biology_medicine,live,1,20
deepseek-v4-flash,p021,biology_medicine,post,1,20
deepseek-v4-flash,p021,biology_medicine,live,2,25
deepseek-v4-flash,p021,biology_medicine,post,2,10
deepseek-v4-flash,p021,biology_medicine,live,3,30
deepseek-v4-flash,p021,biology_medicine,post,3,25
deepseek-v4-flash,p021,biology_medicine,live,4,35
deepseek-v4-flash,p021,biology_medicine,post,4,10
deepseek-v4-flash,p021,biology_medicine,live,5,40
deepseek-v4-flash,p021,biology_medicine,post,5,5
deepseek-v4-flash,p021,biology_medicine,live,6,45
deepseek-v4-flash,p021,biology_medicine,post,6,15
deepseek-v4-flash,p021,biology_medicine,live,7,50
deepseek-v4-flash,p021,biology_medicine,post,7,5
deepseek-v4-flash,p027,biology_medicine,live,0,5
deepseek-v4-flash,p027,biology_medicine,post,0,5
deepseek-v4-flash,p027,biology_medicine,live,1,15
deepseek-v4-flash,p027,biology_medicine,post,1,5
deepseek-v4-flash,p027,biology_medicine,live,2,25
deepseek-v4-flash,p027,biology_medicine,post,2,15
deepseek-v4-flash,p027,biology_medicine,live,3,35
deepseek-v4-flash,p027,biology_medicine,post,3,10
deepseek-v4-flash,p027,biology_medicine,live,4,20
deepseek-v4-flash,p027,biology_medicine,post,4,5
deepseek-v4-flash,p027,biology_medicine,live,5,10
deepseek-v4-flash,p027,biology_medicine,post,5,5
deepseek-v4-flash,p027,biology_medicine,live,6,5
deepseek-v4-flash,p027,biology_medicine,post,6,5
deepseek-v4-flash,p029,biology_medicine,live,0,15
deepseek-v4-flash,p029,biology_medicine,post,0,5
deepseek-v4-flash,p029,biology_medicine,live,1,20
deepseek-v4-flash,p029,biology_medicine,post,1,15
deepseek-v4-flash,p029,biology_medicine,live,2,25
deepseek-v4-flash,p029,biology_medicine,post,2,25
deepseek-v4-flash,p029,biology_medicine,live,3,30
deepseek-v4-flash,p029,biology_medicine,post,3,20
deepseek-v4-flash,p029,biology_medicine,live,4,35
deepseek-v4-flash,p029,biology_medicine,post,4,30
deepseek-v4-flash,p029,biology_medicine,live,5,40
deepseek-v4-flash,p029,biology_medicine,post,5,15
deepseek-v4-flash,p029,biology_medicine,live,6,25
deepseek-v4-flash,p029,biology_medicine,post,6,5
deepseek-v4-flash,p034,technology,live,0,5
deepseek-v4-flash,p034,technology,post,0,10
deepseek-v4-flash,p034,technology,live,1,10
deepseek-v4-flash,p034,technology,post,1,5
deepseek-v4-flash,p034,technology,live,2,20
deepseek-v4-flash,p034,technology,post,2,15
deepseek-v4-flash,p034,technology,live,3,15
deepseek-v4-flash,p034,technology,post,3,10
deepseek-v4-flash,p034,technology,live,4,25
deepseek-v4-flash,p034,technology,post,4,15
deepseek-v4-flash,p034,technology,live,5,10
deepseek-v4-flash,p034,technology,post,5,10
deepseek-v4-flash,p034,technology,live,6,15
deepseek-v4-flash,p034,technology,post,6,10
deepseek-v4-flash,p035,technology,live,0,10
deepseek-v4-flash,p035,technology,post,0,5
deepseek-v4-flash,p035,technology,live,1,8
deepseek-v4-flash,p035,technology,post,1,10
deepseek-v4-flash,p035,technology,live,2,12
deepseek-v4-flash,p035,technology,post,2,15
deepseek-v4-flash,p035,technology,live,3,15
deepseek-v4-flash,p035,technology,post,3,20
deepseek-v4-flash,p035,technology,live,4,20
deepseek-v4-flash,p035,technology,post,4,30
deepseek-v4-flash,p035,technology,live,5,6
